anio,provincia,delito,cantidad
2024,Neuquén,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1023
2024,Neuquén,Tentativas de robo agravado por el resultado de lesiones y/o muertes,16
2024,Neuquén,Trata de personas agravado,0
2024,Neuquén,Trata de personas simple,6
2024,Río Negro,Abuso sexual agravado,0
2024,Río Negro,Abuso sexual simple,0
2024,Río Negro,Abusos sexuales con acceso carnal (violaciones),3
2024,Río Negro,Acceso ilegal a sistemas informáticos y daños informáticos,0
2024,Río Negro,Acopio y fabricación ilegal de armas piezas y municiones,1
2024,Río Negro,Amenazas,2738
2024,Río Negro,Ciberdelitos sexuales vinculados a menores,15
2024,Río Negro,Comercialización y entrega de estupefacientes,13
2024,Río Negro,Confabulación de estupefacientes,0
2024,Río Negro,Contrabando Agravado,0
2024,Río Negro,Contrabando Simple,9
2024,Río Negro,Contrabando de elementos nucleares agresivos químicos armas y municiones,0
2024,Río Negro,Contrabando de estupefacientes,1
2024,Río Negro,Contravenciones,0
2024,Río Negro,Daños (no incluye informáticos),2032
2024,Río Negro,Delitos contra el estado civil,0
2024,Río Negro,Delitos contra el honor,4
2024,Río Negro,Delitos contra el orden económico y financiero,0
2024,Río Negro,Delitos contra el orden público,25
2024,Río Negro,Delitos contra la administración pública,1695
2024,Río Negro,Delitos contra la fe pública,202
2024,Río Negro,Delitos contra la seguridad de la nación,0
2024,Río Negro,Delitos contra la seguridad pública,304
2024,Río Negro,Delitos contra los poderes públicos y el orden constitucional,0
2024,Río Negro,Delitos migratorios,29
2024,Río Negro,Delitos previstos en otras leyes,141
2024,Río Negro,Desvío de Importación de estupefacientes,0
2024,Río Negro,Entrega y comercialización ilegal de armas de fuego,0
2024,Río Negro,Estafas y defraudaciones (no incluye virtuales) y usura,3
2024,Río Negro,Estafas y defraudaciones asistidas virtualmente,1596
2024,Río Negro,Extorsiones,24
2024,Río Negro,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,0
2024,Río Negro,Homicidios culposos por otros hechos,0
2024,Río Negro,Homicidios dolosos,33
2024,Río Negro,Homicidios dolosos en grado de tentativa,19
2024,Río Negro,Hurtos,6528
2024,Río Negro,Lesiones culposas en Accidentes Viales,489
2024,Río Negro,Lesiones culposas por otros hechos,1
2024,Río Negro,Lesiones dolosas,2359
2024,Río Negro,Ley 23.737 (estupefacientes),1363
2024,Río Negro,Ley de fauna,18
2024,Río Negro,Ley de residuos peligrosos,0
2024,Río Negro,Muertes en accidentes viales,51
2024,Río Negro,Obstrucción del código aduanero,0
2024,Río Negro,Omisión adulteración y supresión de marcaje,0
2024,Río Negro,Organización y financiación de estupefacientes,0
2024,Río Negro,Otros delitos contra la integridad sexual,1075
2024,Río Negro,Otros delitos contra la libertad,953
2024,Río Negro,Otros delitos contra la propiedad,3977
2024,Río Negro,Otros delitos contra la seguridad pública,65
2024,Río Negro,Otros delitos contra las personas,351
2024,Río Negro,Otros delitos previstos en la ley 23.737,664
2024,Río Negro,Otros delitos previstos en leyes especiales,85
2024,Río Negro,Portación ilegal de armas de fuego,52
2024,Río Negro,Robos (excluye los agravados por el resultado de lesiones y/o muertes),7189
2024,Río Negro,Robos agravados por el resultado de lesiones y/o muertes,89
2024,Río Negro,Secuestros extorsivos,0
2024,Río Negro,Siembra y producción de estupefacientes,4
2024,Río Negro,Suicidios (consumados),37
2024,Río Negro,Tenencia ilegal de armas de fuego,186
2024,Río Negro,Tenencia o entrega atenuada de estupefacientes,0
2024,Río Negro,Tenencia simple atenuada para uso personal de estupefacientes,401
2024,Río Negro,Tenencia simple de estupefacientes,280
2024,Río Negro,Tentativa de abuso sexual con acceso carnal,0
2024,Río Negro,Tentativas de hurto,201
2024,Río Negro,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),312
2024,Río Negro,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2024,Río Negro,Trata de personas agravado,1
2024,Río Negro,Trata de personas simple,0
2024,Salta,Abuso sexual agravado,13
2024,Salta,Abuso sexual simple,623
2024,Salta,Abusos sexuales con acceso carnal (violaciones),298
2024,Salta,Acceso ilegal a sistemas informáticos y daños informáticos,0
2024,Salta,Acopio y fabricación ilegal de armas piezas y municiones,0
2024,Salta,Amenazas,16799
2024,Salta,Ciberdelitos sexuales vinculados a menores,49
2024,Salta,Comercialización y entrega de estupefacientes,457
2024,Salta,Confabulación de estupefacientes,0
2024,Salta,Contrabando Agravado,51
2024,Salta,Contrabando Simple,3987
2024,Salta,Contrabando de elementos nucleares agresivos químicos armas y municiones,1
2024,Salta,Contrabando de estupefacientes,51
2024,Salta,Contravenciones,39810
2024,Salta,Daños (no incluye informáticos),5720
2024,Salta,Delitos contra el estado civil,0
2024,Salta,Delitos contra el honor,0
2024,Salta,Delitos contra el orden económico y financiero,6
2024,Salta,Delitos contra el orden público,7
2024,Salta,Delitos contra la administración pública,2796
2024,Salta,Delitos contra la fe pública,170
2024,Salta,Delitos contra la seguridad de la nación,0
2024,Salta,Delitos contra la seguridad pública,225
2024,Salta,Delitos contra los poderes públicos y el orden constitucional,0
2024,Salta,Delitos migratorios,68
2024,Salta,Delitos previstos en otras leyes,4393
2024,Salta,Desvío de Importación de estupefacientes,0
2024,Salta,Entrega y comercialización ilegal de armas de fuego,0
2024,Salta,Estafas y defraudaciones (no incluye virtuales) y usura,4688
2024,Salta,Estafas y defraudaciones asistidas virtualmente,2434
2024,Salta,Extorsiones,77
2024,Salta,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,1
2024,Salta,Homicidios culposos por otros hechos,12
2024,Salta,Homicidios dolosos,64
2024,Salta,Homicidios dolosos en grado de tentativa,42
2024,Salta,Hurtos,21243
2024,Salta,Lesiones culposas en Accidentes Viales,4518
2024,Salta,Lesiones culposas por otros hechos,1
2024,Salta,Lesiones dolosas,12555
2024,Salta,Ley 23.737 (estupefacientes),18092
2024,Salta,Ley de fauna,18
2024,Salta,Ley de residuos peligrosos,4
2024,Salta,Muertes en accidentes viales,126
2024,Salta,Obstrucción del código aduanero,3
2024,Salta,Omisión adulteración y supresión de marcaje,0
2024,Salta,Organización y financiación de estupefacientes,0
2024,Salta,Otros delitos contra la integridad sexual,1943
2024,Salta,Otros delitos contra la libertad,4810
2024,Salta,Otros delitos contra la propiedad,18089
2024,Salta,Otros delitos contra la seguridad pública,16
2024,Salta,Otros delitos contra las personas,230
2024,Salta,Otros delitos previstos en la ley 23.737,189
2024,Salta,Otros delitos previstos en leyes especiales,261
2024,Salta,Portación ilegal de armas de fuego,3
2024,Salta,Robos (excluye los agravados por el resultado de lesiones y/o muertes),19144
2024,Salta,Robos agravados por el resultado de lesiones y/o muertes,25
2024,Salta,Secuestros extorsivos,4
2024,Salta,Siembra y producción de estupefacientes,113
2024,Salta,Suicidios (consumados),178
2024,Salta,Tenencia ilegal de armas de fuego,205
2024,Salta,Tenencia o entrega atenuada de estupefacientes,11
2024,Salta,Tenencia simple atenuada para uso personal de estupefacientes,17246
2024,Salta,Tenencia simple de estupefacientes,25
2024,Salta,Tentativa de abuso sexual con acceso carnal,2
2024,Salta,Tentativas de hurto,1272
2024,Salta,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1613
2024,Salta,Tentativas de robo agravado por el resultado de lesiones y/o muertes,1
2024,Salta,Trata de personas agravado,0
2024,Salta,Trata de personas simple,0
2024,San Juan,Abuso sexual agravado,99
2024,San Juan,Abuso sexual simple,533
2024,San Juan,Abusos sexuales con acceso carnal (violaciones),75
2024,San Juan,Acceso ilegal a sistemas informáticos y daños informáticos,9
2024,San Juan,Acopio y fabricación ilegal de armas piezas y municiones,5
2024,San Juan,Amenazas,2263
2024,San Juan,Ciberdelitos sexuales vinculados a menores,49
2024,San Juan,Comercialización y entrega de estupefacientes,94
2024,San Juan,Confabulación de estupefacientes,0
2024,San Juan,Contrabando Agravado,5
2024,San Juan,Contrabando Simple,156
2024,San Juan,Contrabando de elementos nucleares agresivos químicos armas y municiones,2
2024,San Juan,Contrabando de estupefacientes,1
2024,San Juan,Contravenciones,0
2024,San Juan,Daños (no incluye informáticos),1529
2024,San Juan,Delitos contra el estado civil,2
2024,San Juan,Delitos contra el honor,0
2024,San Juan,Delitos contra el orden económico y financiero,4
2024,San Juan,Delitos contra el orden público,5
2024,San Juan,Delitos contra la administración pública,1069
2024,San Juan,Delitos contra la fe pública,20
2024,San Juan,Delitos contra la seguridad de la nación,0
2024,San Juan,Delitos contra la seguridad pública,363
2024,San Juan,Delitos contra los poderes públicos y el orden constitucional,0
2024,San Juan,Delitos migratorios,12
2024,San Juan,Delitos previstos en otras leyes,420
2024,San Juan,Desvío de Importación de estupefacientes,0
2024,San Juan,Entrega y comercialización ilegal de armas de fuego,12
2024,San Juan,Estafas y defraudaciones (no incluye virtuales) y usura,420
2024,San Juan,Estafas y defraudaciones asistidas virtualmente,2019
2024,San Juan,Extorsiones,40
2024,San Juan,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,19
2024,San Juan,Homicidios culposos por otros hechos,10
2024,San Juan,Homicidios dolosos,10
2024,San Juan,Homicidios dolosos en grado de tentativa,22
2024,San Juan,Hurtos,9689
2024,San Juan,Lesiones culposas en Accidentes Viales,2168
2024,San Juan,Lesiones culposas por otros hechos,60
2024,San Juan,Lesiones dolosas,3669
2024,San Juan,Ley 23.737 (estupefacientes),838
2024,San Juan,Ley de fauna,36
2024,San Juan,Ley de residuos peligrosos,0
2024,San Juan,Muertes en accidentes viales,51
2024,San Juan,Obstrucción del código aduanero,0
2024,San Juan,Omisión adulteración y supresión de marcaje,1
2024,San Juan,Organización y financiación de estupefacientes,0
2024,San Juan,Otros delitos contra la integridad sexual,781
2024,San Juan,Otros delitos contra la libertad,498
2024,San Juan,Otros delitos contra la propiedad,4489
2024,San Juan,Otros delitos contra la seguridad pública,242
2024,San Juan,Otros delitos contra las personas,189
2024,San Juan,Otros delitos previstos en la ley 23.737,31
2024,San Juan,Otros delitos previstos en leyes especiales,209
2024,San Juan,Portación ilegal de armas de fuego,22
2024,San Juan,Robos (excluye los agravados por el resultado de lesiones y/o muertes),12120
2024,San Juan,Robos agravados por el resultado de lesiones y/o muertes,0
2024,San Juan,Secuestros extorsivos,0
2024,San Juan,Siembra y producción de estupefacientes,33
2024,San Juan,Suicidios (consumados),92
2024,San Juan,Tenencia ilegal de armas de fuego,62
2024,San Juan,Tenencia o entrega atenuada de estupefacientes,268
2024,San Juan,Tenencia simple atenuada para uso personal de estupefacientes,137
2024,San Juan,Tenencia simple de estupefacientes,274
2024,San Juan,Tentativa de abuso sexual con acceso carnal,2
2024,San Juan,Tentativas de hurto,505
2024,San Juan,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1147
2024,San Juan,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2024,San Juan,Trata de personas agravado,0
2024,San Juan,Trata de personas simple,0
2024,San Luis,Abuso sexual agravado,9
2024,San Luis,Abuso sexual simple,162
2024,San Luis,Abusos sexuales con acceso carnal (violaciones),61
2024,San Luis,Acceso ilegal a sistemas informáticos y daños informáticos,2
2024,San Luis,Acopio y fabricación ilegal de armas piezas y municiones,3
2024,San Luis,Amenazas,2069
2024,San Luis,Ciberdelitos sexuales vinculados a menores,7
2024,San Luis,Comercialización y entrega de estupefacientes,240
2024,San Luis,Confabulación de estupefacientes,16
2024,San Luis,Contrabando Agravado,0
2024,San Luis,Contrabando Simple,1
2024,San Luis,Contrabando de elementos nucleares agresivos químicos armas y municiones,0
2024,San Luis,Contrabando de estupefacientes,1
2024,San Luis,Contravenciones,1215
2024,San Luis,Daños (no incluye informáticos),1195
2024,San Luis,Delitos contra el estado civil,4
2024,San Luis,Delitos contra el honor,3
2024,San Luis,Delitos contra el orden económico y financiero,0
2024,San Luis,Delitos contra el orden público,15
2024,San Luis,Delitos contra la administración pública,999
2024,San Luis,Delitos contra la fe pública,14
2024,San Luis,Delitos contra la seguridad de la nación,0
2024,San Luis,Delitos contra la seguridad pública,323
2024,San Luis,Delitos contra los poderes públicos y el orden constitucional,1
2024,San Luis,Delitos migratorios,0
2024,San Luis,Delitos previstos en otras leyes,1754
2024,San Luis,Desvío de Importación de estupefacientes,0
2024,San Luis,Entrega y comercialización ilegal de armas de fuego,10
2024,San Luis,Estafas y defraudaciones (no incluye virtuales) y usura,159
2024,San Luis,Estafas y defraudaciones asistidas virtualmente,614
2024,San Luis,Extorsiones,12
2024,San Luis,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,1
2024,San Luis,Homicidios culposos por otros hechos,1
2024,San Luis,Homicidios dolosos,15
2024,San Luis,Homicidios dolosos en grado de tentativa,18
2024,San Luis,Hurtos,3235
2024,San Luis,Lesiones culposas en Accidentes Viales,1444
2024,San Luis,Lesiones culposas por otros hechos,2
2024,San Luis,Lesiones dolosas,2803
2024,San Luis,Ley 23.737 (estupefacientes),1291
2024,San Luis,Ley de fauna,2
2024,San Luis,Ley de residuos peligrosos,0
2024,San Luis,Muertes en accidentes viales,54
2024,San Luis,Obstrucción del código aduanero,0
2024,San Luis,Omisión adulteración y supresión de marcaje,4
2024,San Luis,Organización y financiación de estupefacientes,0
2024,San Luis,Otros delitos contra la integridad sexual,210
2024,San Luis,Otros delitos contra la libertad,494
2024,San Luis,Otros delitos contra la propiedad,2370
2024,San Luis,Otros delitos contra la seguridad pública,168
2024,San Luis,Otros delitos contra las personas,82
2024,San Luis,Otros delitos previstos en la ley 23.737,50
2024,San Luis,Otros delitos previstos en leyes especiales,1751
2024,San Luis,Portación ilegal de armas de fuego,57
2024,San Luis,Robos (excluye los agravados por el resultado de lesiones y/o muertes),3263
2024,San Luis,Robos agravados por el resultado de lesiones y/o muertes,7
2024,San Luis,Secuestros extorsivos,0
2024,San Luis,Siembra y producción de estupefacientes,126
2024,San Luis,Suicidios (consumados),86
2024,San Luis,Tenencia ilegal de armas de fuego,80
2024,San Luis,Tenencia o entrega atenuada de estupefacientes,2
2024,San Luis,Tenencia simple atenuada para uso personal de estupefacientes,6
2024,San Luis,Tenencia simple de estupefacientes,850
2024,San Luis,Tentativa de abuso sexual con acceso carnal,4
2024,San Luis,Tentativas de hurto,305
2024,San Luis,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),318
2024,San Luis,Tentativas de robo agravado por el resultado de lesiones y/o muertes,1
2024,San Luis,Trata de personas agravado,0
2024,San Luis,Trata de personas simple,4
2024,Santa Cruz,Abuso sexual agravado,178
2024,Santa Cruz,Abuso sexual simple,0
2024,Santa Cruz,Abusos sexuales con acceso carnal (violaciones),81
2024,Santa Cruz,Acceso ilegal a sistemas informáticos y daños informáticos,0
2024,Santa Cruz,Acopio y fabricación ilegal de armas piezas y municiones,0
2024,Santa Cruz,Amenazas,2508
2024,Santa Cruz,Ciberdelitos sexuales vinculados a menores,8
2024,Santa Cruz,Comercialización y entrega de estupefacientes,8
2024,Santa Cruz,Confabulación de estupefacientes,0
2024,Santa Cruz,Contrabando Agravado,0
2024,Santa Cruz,Contrabando Simple,8
2024,Santa Cruz,Contrabando de elementos nucleares agresivos químicos armas y municiones,0
2024,Santa Cruz,Contrabando de estupefacientes,0
2024,Santa Cruz,Contravenciones,0
2024,Santa Cruz,Daños (no incluye informáticos),1387
2024,Santa Cruz,Delitos contra el estado civil,0
2024,Santa Cruz,Delitos contra el honor,18
